Date,Central PA,Linear Speed ,MPA,20R Speed,Width,ssn
5/15/2011,179.5,393.75,180,311.5,26.75,57
5/16/2011,203.166666666667,232.666666666667,207.5,87.5,42.6666666666667,50
5/17/2011,208.7,332.7,208.7,398.5,30.6,41
5/18/2011,210.857142857143,421,209.142857142857,507.428571428571,45,36
5/19/2011,311,626,295,716,132,35
5/20/2011,221.166666666667,307.833333333333,226.833333333333,365.666666666667,60,36
5/21/2011,152,347,153.714285714286,540.142857142857,25.7142857142857,56
5/22/2011,129.666666666667,247,130.333333333333,567.666666666667,30.3333333333333,31
5/23/2011,204.4,332.4,196.6,377,64.8,11
5/24/2011,235.222222222222,324.222222222222,231.222222222222,370.111111111111,42.2222222222222,24
5/25/2011,191,276.125,194,378,33.25,42
5/26/2011,152.75,267.125,105.875,415.625,20.125,63
5/27/2011,73.8333333333333,222.5,71.3333333333333,545.666666666667,25.6666666666667,73
5/28/2011,209,396,211.5,352.5,29,98
5/29/2011,134.571428571429,665.571428571429,135.714285714286,594.142857142857,76.7142857142857,115
5/30/2011,213.285714285714,379,215.214285714286,234.428571428571,29.7857142857143,106
5/31/2011,207.5,282.1,210.4,382.8,27.6,126
6/1/2011,209.090909090909,366,207.454545454545,413.454545454545,44.3636363636364,135
6/2/2011,164,463.818181818182,161.545454545455,509.090909090909,54.2727272727273,130
6/3/2011,290.777777777778,303.888888888889,289.666666666667,275.111111111111,37.6666666666667,115
6/4/2011,290,1097.5,295,1066.25,201.75,80
6/5/2011,170,466.125,173.75,822.375,38,70
6/6/2011,226.7,297,225.7,409.8,28.7,58
6/7/2011,197.166666666667,435.625,189.375,449.125,103.875,45
6/8/2011,240.8,404.4,173.6,325.8,44.2,39
6/9/2011,154.8,305.2,155.6,224,31.6,33
6/10/2011,132.444444444444,251.888888888889,134.777777777778,336.444444444444,35.1111111111111,23
6/11/2011,132.933333333333,426.333333333333,132.866666666667,389.4,24.6666666666667,17
6/12/2011,161.333333333333,314.555555555556,159.444444444444,207,51.6666666666667,15
6/13/2011,149.8,576.5,144.166666666667,578.5,87.3333333333333,36
6/14/2011,170.555555555556,287.333333333333,171.555555555556,553.777777777778,41,52
6/15/2011,193.25,427.25,195.75,711.25,14.25,59
6/16/2011,189.833333333333,337.5,193.5,597.5,14.1666666666667,59
6/17/2011,230.25,234.25,232.25,973.75,39,61
6/18/2011,234,264.5,231,348,78.5,47
6/19/2011,158.333333333333,348,159.333333333333,1098,77.6666666666667,39
6/20/2011,164.5,304,165.75,574.5,68.75,50
6/21/2011,114.333333333333,358.857142857143,105.571428571429,429.571428571429,72.7142857142857,50
6/22/2011,83.6666666666667,212.333333333333,81.6666666666667,308.333333333333,12,58
6/23/2011,189.666666666667,235,186.666666666667,383.666666666667,72.3333333333333,65
6/24/2011,137.2,239,136.4,301.6,33.4,50
6/25/2011,162.333333333333,216,163,430,13.5,27
6/26/2011,99.6,206.2,96,197.8,32,15
6/27/2011,198.25,222.75,201.5,618,48.25,38
6/28/2011,120,215.666666666667,117.333333333333,456,49.6666666666667,41
6/29/2011,190.714285714286,310.142857142857,193.428571428571,741.428571428571,33.4285714285714,49
6/30/2011,32,265.5,28.5,424.5,29.5,56
7/1/2011,113.333333333333,229.5,117.666666666667,437.666666666667,46.6666666666667,44
7/2/2011,81.75,334.25,73,185.75,58,41
7/3/2011,159.25,439.375,162.875,663.125,41.25,46
7/4/2011,147.666666666667,252,150.333333333333,620.666666666667,53.3333333333333,32
7/5/2011,119,322.5,114,81.5,19,34
7/6/2011,200.4,440.6,204.6,576.2,33.4,38
7/7/2011,225.75,399.625,223.125,393.375,36.25,63
7/8/2011,239.25,298.375,240.375,119.875,26.125,49
7/9/2011,181.875,485.25,190.375,586.75,82,59
7/10/2011,197,442.333333333333,189.333333333333,305.333333333333,25.6666666666667,75
7/11/2011,259.8,258.4,259.4,304.2,34.8,72
7/12/2011,138.4,241,138.8,262,19.8,68
7/13/2011,146.25,255,148.5,279,23.25,68
7/14/2011,147.666666666667,251.333333333333,149,579.666666666667,38.3333333333333,82
7/15/2011,205.25,350,205,826.5,19.75,74
7/16/2011,210.666666666667,360.666666666667,212.333333333333,537,36,93
7/17/2011,172,182,175.75,248.75,56,115
7/18/2011,214.4,444,209.2,455.6,30.6,109
7/19/2011,239.75,439.25,241,1070.5,29,71
7/20/2011,238.25,299.25,158.25,558.25,61.25,60
7/21/2011,236.285714285714,362.285714285714,238.714285714286,587.285714285714,24.7142857142857,54
7/22/2011,174.75,341.75,176.25,157.5,13,43
7/23/2011,117.8,346.2,119.2,644.8,40.8,43
7/24/2011,240.75,279.75,245.5,204.75,36,29
7/25/2011,61,375.5,124,855,193.5,43
7/26/2011,73.5,346,50.6666666666667,475.333333333333,137.333333333333,63
7/27/2011,63,680,43,746,66,96
7/28/2011,121,243.666666666667,126.666666666667,375,66.3333333333333,90
7/29/2011,143.5,361.75,141.75,265.75,18.75,91
7/30/2011,175,288.5,172.75,317.75,33,99
7/31/2011,125.333333333333,256.333333333333,128.666666666667,200.666666666667,30,107
8/1/2011,110,307,111.8,461.4,17,95
8/2/2011,246.166666666667,368.833333333333,249,384.666666666667,67.8333333333333,81
8/3/2011,213.25,407.2,230.6,558.2,92,92
8/4/2011,207.666666666667,596.5,139.75,616.5,131.25,88
8/5/2011,128.2,246.2,129.8,497,24.8,79
8/6/2011,224.4,301.8,223.6,548.4,32.6,79
8/7/2011,262.833333333333,413.5,260.5,508.5,22.6666666666667,70
8/8/2011,219,845.25,207.25,676.75,107,61
8/9/2011,230.666666666667,860.5,242.25,851.75,146.75,36
8/10/2011,175.5,397.75,178,275.5,34,38
8/11/2011,220.5,497.25,220.75,527.75,56.75,29
8/12/2011,148.571428571429,395.285714285714,150.571428571429,709.857142857143,50.5714285714286,18
8/13/2011,119.5,251.5,118.833333333333,235.666666666667,56.8333333333333,0
8/14/2011,114.571428571429,321.571428571429,116.857142857143,340.571428571429,27.5714285714286,12
8/15/2011,146.5,265,141,220,22.5,31
8/16/2011,225.833333333333,346.166666666667,226.5,598,54.6666666666667,51
8/17/2011,160.25,558.75,161.75,293.5,42,59
8/18/2011,309,153,314,314,41,60
8/19/2011,192,245,191,2388,10,59
8/20/2011,201.666666666667,273.666666666667,203.333333333333,261,33,73
8/21/2011,118.5,420.5,122.25,909,9.25,92
8/22/2011,129.333333333333,216.666666666667,128.333333333333,364.666666666667,33,98
8/23/2011,212.333333333333,322,222.75,602.5,96.5,70
8/24/2011,180.8,217.4,179.4,485,29.8,65
8/25/2011,132.714285714286,276.428571428571,134.142857142857,370,24.4285714285714,86
8/26/2011,249,272,252.5,380,21.75,77
8/27/2011,338,148,336,351,98,64
8/28/2011,262,411.75,259.5,540.5,68,56
8/29/2011,331.5,281.5,331.5,478.5,33.5,90
8/30/2011,301,271.8,308.4,571.4,39.6,125
8/31/2011,307,422,299,0,15,131
9/1/2011,300.75,180.75,301.5,245,45,136
9/2/2011,212.666666666667,210.666666666667,215.5,387,46.3333333333333,140
9/3/2011,176.666666666667,358.666666666667,183.222222222222,550.555555555556,52.1111111111111,105
9/4/2011,213.888888888889,256.333333333333,215,400.444444444444,39.6666666666667,114
9/5/2011,238.8,342.2,244.2,1046.8,66.4,89
9/6/2011,249,540.428571428571,237.857142857143,744.285714285714,152.857142857143,72
9/7/2011,252.666666666667,577.166666666667,256.666666666667,645.5,92.3333333333333,54
9/8/2011,275.8,452.8,266,652.4,89,72
9/9/2011,180.833333333333,379,184.833333333333,436.166666666667,38.1666666666667,80
9/10/2011,190.333333333333,360.5,186,496.333333333333,74,94
9/11/2011,199.4,465.8,205.4,889.8,29,139
9/12/2011,175.5,280,177.75,560,24.5,145
9/13/2011,246.8,403.2,248.4,593.6,72.6,169
9/14/2011,118.142857142857,383.142857142857,114.285714285714,330.714285714286,76,191
9/15/2011,154.5,415.75,158.75,176.25,51.5,191
9/16/2011,155,286.4,156.2,344.8,49.2,160
9/17/2011,214.333333333333,265.333333333333,213.666666666667,602.333333333333,17,143
9/18/2011,173.166666666667,268.083333333333,171.083333333333,231.916666666667,32.1666666666667,142
9/19/2011,109.2,446.2,107.2,375.4,93.5,123
9/20/2011,108.142857142857,340.357142857143,108.285714285714,434.714285714286,37.5,108
9/21/2011,135,381.333333333333,129.5,337.333333333333,83.5,109
9/22/2011,212.333333333333,809.75,182.5,860.25,126.25,91
9/23/2011,137.375,600,135.875,587.625,41.375,116
9/24/2011,105,1205,89.2,1056.8,199.2,122
9/25/2011,197.307692307692,483.153846153846,194.307692307692,449.615384615385,74.6153846153846,112
9/26/2011,196,497.5,198.5,834.75,47.75,103
9/27/2011,218.5,235.5,209,119,83.5,109
9/28/2011,124.714285714286,410.857142857143,125.285714285714,520.571428571429,33,128
9/29/2011,208.666666666667,456.333333333333,216.666666666667,499.333333333333,171.333333333333,116
9/30/2011,84.8333333333333,362.833333333333,83,492.833333333333,76.5,118
10/1/2011,88.8571428571429,474.25,88.25,423.75,132.75,118
10/2/2011,220,232.25,221.25,330.416666666667,44.1666666666667,113
10/3/2011,240.875,268.625,243.25,252.625,36,128
10/4/2011,145.571428571429,446.125,135.875,635.125,98.625,100
10/5/2011,141.363636363636,433.545454545455,139.727272727273,455.727272727273,43.9090909090909,100
10/6/2011,180.636363636364,415.363636363636,180.272727272727,541.545454545455,14.0909090909091,89
10/7/2011,203.9,311.6,203.5,337.2,29.7,69
10/8/2011,181.2,269,182.6,568,26,79
10/9/2011,92.6666666666667,427.333333333333,92,0,28.6666666666667,90
10/10/2011,132.770833333333,360.291666666667,133.625,273.1875,23.5833333333333,124
10/11/2011,172.875,293.25,175.25,546.375,18.5,146
10/12/2011,47.4,365,50.8,317.2,30.4,161
10/13/2011,176.428571428571,400.285714285714,235,411.571428571429,63,170
10/14/2011,163.444444444444,492,175.888888888889,430.777777777778,93.5555555555556,148
10/15/2011,164,455.636363636364,164.454545454545,575,31.2727272727273,154
10/16/2011,207.75,244,210,316.5,25.25,176
10/17/2011,249.875,270.125,249.5,441.5,41.5,156
10/18/2011,203.666666666667,308.666666666667,194.666666666667,366.333333333333,51,141
10/19/2011,224.5,264.125,220.875,366,48.875,183
10/20/2011,233.25,375.75,232.5,443.25,62,194
10/21/2011,279.2,284.2,278,504.6,83.2,174
10/22/2011,204,478,257.8,528.6,165.6,134
10/23/2011,268.857142857143,288.285714285714,269.857142857143,310.571428571429,44,130
10/24/2011,186.142857142857,317.857142857143,184.857142857143,571.428571428571,37.5714285714286,110
10/25/2011,166.857142857143,332.142857142857,169.571428571429,362.714285714286,44,104
10/26/2011,146.857142857143,297.285714285714,147.285714285714,289,63,93
10/27/2011,201.2,268.272727272727,188.272727272727,367.181818181818,67.5454545454546,101
10/28/2011,122.25,271.125,122.625,471.875,39.75,94
10/29/2011,83.2857142857143,257.714285714286,76.2857142857143,449.142857142857,79,103
10/30/2011,123.666666666667,288.666666666667,122.166666666667,246.166666666667,37.3333333333333,96
10/31/2011,116.6,240.4,116.8,321.2,33.9,125
11/1/2011,147.666666666667,334.833333333333,147.833333333333,204.5,47.3333333333333,128
11/2/2011,207.8,326.6,78.6,360.8,126.6,125
11/3/2011,129.5,402,121.8,354.8,98.6,99
11/4/2011,151.75,427,139.4,569.8,88.8,114
11/5/2011,138.875,341.5,186.375,396.875,55.25,145
11/6/2011,192.4,247.2,193,282,48.6,173
11/7/2011,182.285714285714,291.571428571429,182.714285714286,391,58.2857142857143,171
11/8/2011,247,310,249.666666666667,411.666666666667,157.333333333333,177
11/9/2011,160.6,605.833333333333,143,783.333333333333,108.333333333333,170
11/10/2011,252,315.75,252.75,394.75,36,162
11/11/2011,218.4,393.8,218.6,443.4,76.4,157
11/12/2011,118.5,396.5,121.75,277.25,57,162
11/13/2011,205.25,320.6,235.2,411,99.2,164
11/14/2011,191,411.727272727273,193.818181818182,680.454545454545,50.5454545454546,141
11/15/2011,243,329.714285714286,246,346.714285714286,81.7142857142857,125
11/16/2011,212.333333333333,309.222222222222,214.222222222222,405.555555555556,59.1111111111111,121
11/17/2011,197.142857142857,408.5,188.125,543,98.5,132
11/18/2011,147.1,389.5,145.8,474.7,33,128
11/19/2011,147.5,319.375,149.5,647,28.625,137
11/20/2011,148.25,471,128.8,697.4,126.2,127
11/21/2011,291,265,293.6,401.2,41.8,138
11/22/2011,241.285714285714,370.714285714286,242.571428571429,433.857142857143,73.5714285714286,142
11/23/2011,186.714285714286,290.857142857143,192.142857142857,278,42.7142857142857,131
11/24/2011,174.833333333333,368.833333333333,177,641,55.1666666666667,158
11/25/2011,191.25,357,185,436.875,56.375,131
11/26/2011,253,559,267.75,636.25,123.75,124
11/27/2011,170.4,312.5,160,350.166666666667,105.166666666667,98
11/28/2011,135.666666666667,343.333333333333,142.666666666667,514.333333333333,124.333333333333,135
11/29/2011,102,768,119,698,177,132
11/30/2011,216.4,416.6,211.8,500,108.6,129
12/1/2011,227.25,329.75,227.5,417.5,31.5,127
12/2/2011,226.25,331.75,227.5,436.25,42.75,154
12/3/2011,203,343.111111111111,164.888888888889,341.555555555556,92.4444444444444,162
12/4/2011,152.875,345.625,159,610,55.625,151
12/5/2011,140.777777777778,270,143.222222222222,517.444444444444,25.6666666666667,151
12/6/2011,297,677,330,734,217,132
12/7/2011,169.25,465.6,201.2,969.8,125.4,159
12/8/2011,241.333333333333,161.333333333333,245,262.666666666667,62.6666666666667,114
12/9/2011,187.4,281.2,185,337.4,59.2,102
12/10/2011,215.333333333333,353.666666666667,212,517.333333333333,91,93
12/11/2011,132.6,338.2,134.4,199.8,51.2,76
12/12/2011,331,464,327,827,105,81
12/13/2011,179,408,187.333333333333,334.333333333333,44,78
12/14/2011,157.375,378.375,160.125,590.625,56.625,57
12/15/2011,193.5,338.5,193.75,410,33.25,75
12/16/2011,234.666666666667,375.666666666667,223.666666666667,523,83.3333333333333,90
12/17/2011,136.25,405.125,177.375,203.875,59.25,100
12/18/2011,9,139.5,9,655,41,115
12/19/2011,113.75,452.75,110.75,450,97.5,108
12/20/2011,242.5,324.7,243.4,215.4,55.9,109
12/21/2011,208.666666666667,531.25,194,513.5,157,103
12/22/2011,221.25,358.5,223.5,248,36.25,103
12/23/2011,135,367.285714285714,134.857142857143,345,71.2857142857143,84
12/24/2011,151.166666666667,470.666666666667,153.5,401.5,57.8333333333333,97
12/25/2011,222.625,289.125,222,323,82.5,117
12/26/2011,197.2,434.8,127.2,415,116.6,114
12/27/2011,170.090909090909,432.090909090909,174.454545454545,388.454545454545,63.1818181818182,109
12/28/2011,217.090909090909,261.636363636364,218,560,36.8181818181818,112
12/29/2011,185.5,406.5,193.5,503,111.5,93
12/30/2011,174,423.5,247.1,617.7,49.6,93
12/31/2011,104.5,313,107.166666666667,298,39.5,71
1/1/2012,201,357.142857142857,199.857142857143,449,54.5714285714286,92
1/2/2012,260.5,657,253.8,657.8,152.4,120
1/3/2012,216.25,403.25,215.25,474.125,28.5,126
1/4/2012,105.8,378.8,109,358.2,36.4,109
1/5/2012,182,348,169,1821,89,113
1/6/2012,101,349.666666666667,99.8333333333333,675.5,54.6666666666667,113
1/7/2012,137.444444444444,445.888888888889,177.111111111111,850.666666666667,32.2222222222222,104
1/8/2012,109,420,118.333333333333,566,67,79
1/9/2012,124.666666666667,316.166666666667,127.333333333333,487,20.8333333333333,70
1/10/2012,109.333333333333,216.333333333333,105.666666666667,88.6666666666667,46.3333333333333,63
1/11/2012,144.75,292.25,145.75,344.5,35.5,52
1/12/2012,205.142857142857,479.125,141.875,591.75,106.75,71
1/13/2012,128.4,301.8,122.6,431.2,69,118
1/14/2012,214.333333333333,279.666666666667,208.666666666667,588.333333333333,57.3333333333333,149
1/15/2012,159,299.166666666667,162,394.166666666667,41.8333333333333,154
1/16/2012,78,555.428571428571,72.8571428571429,883.285714285714,95,141
1/17/2012,166.4,419.4,167,320.2,23,126
1/18/2012,247,227.166666666667,251.5,164.666666666667,72.6666666666667,105
1/19/2012,198.8,543.833333333333,228,616.5,116.5,102
1/20/2012,230.833333333333,429,228.333333333333,255,39.5,112
1/21/2012,295,431.125,294.875,684,28,109
1/22/2012,201,268.2,268.8,382.6,72.4,113
1/23/2012,329,1429.5,322,1667.5,290.5,86
1/24/2012,175.5,313.5,183.5,408.5,122,76
1/25/2012,212.5,336.75,210.75,579,42,49
1/26/2012,242.875,428.555555555556,253.333333333333,503.777777777778,82.3333333333333,65
1/27/2012,228,1461.5,263,1631,226,45
1/28/2012,302,552,299,412,29.3333333333333,57
1/29/2012,224.333333333333,394,224.333333333333,823.666666666667,72.3333333333333,62
1/30/2012,145.666666666667,274.666666666667,144.333333333333,565,30,75
1/31/2012,223.6,305,222.6,738,26,89
2/1/2012,235.75,207.5,237,331.5,57.5,59
2/2/2012,132.5,489.333333333333,206,587.333333333333,135,35
2/3/2012,97.5,334.5,102.333333333333,537.833333333333,44.5,38
2/4/2012,145.571428571429,260.714285714286,98.5714285714286,368.142857142857,55.1428571428571,29
2/5/2012,188.666666666667,281.666666666667,131.666666666667,396.833333333333,49,42
2/6/2012,120.25,330.5,117.5,402.75,52.5,32
2/7/2012,123.666666666667,216.333333333333,125,553.666666666667,19,13
2/8/2012,176.333333333333,317.333333333333,178.666666666667,240.166666666667,19.6666666666667,29
2/9/2012,207.5,417,154,651.666666666667,151,46
2/10/2012,315,417.5,178.5,500.5,215,46
2/11/2012,240.666666666667,264.333333333333,244,431.333333333333,33,49
2/12/2012,273.75,293.75,272,477.5,48.5,65
2/13/2012,253.5,282,252,165,9.5,58
2/14/2012,93,246.75,91.5,515.75,71.25,54
2/15/2012,150,178.5,149.5,491,26,48
2/16/2012,255,458.25,263.25,555.75,137,49
2/17/2012,164.5,261.75,164,626.5,22.5,55
2/18/2012,265.666666666667,424,271,791.666666666667,22,70
2/19/2012,137.666666666667,541,127,396.333333333333,115,64
2/20/2012,148.5,433,150.5,231,50.5,59
2/21/2012,254.5,440,254.5,505.5,27.5,44
2/22/2012,17,119,17,273,70,55
2/23/2012,186,406.25,215.25,450.25,144.25,58
2/24/2012,239.666666666667,557.333333333333,125,955,98,48
2/25/2012,257.25,438.625,259.875,623.625,34.25,48
2/26/2012,181.166666666667,348.5,185.166666666667,398,32.8333333333333,44
2/27/2012,229.5,253,226.666666666667,376.5,80.3333333333333,39
2/28/2012,210.571428571429,353,208.285714285714,322,36.1428571428571,20
2/29/2012,147.4,317.666666666667,177.666666666667,150.833333333333,121.5,24
3/1/2012,125.25,260.5,130,490.75,35,27
3/2/2012,216,351.75,214.75,682.25,64.25,63
3/3/2012,115,637,124,961.5,116.5,86
3/4/2012,56,870,52,992.333333333333,190,108
3/5/2012,95,669.6,92.8,708.2,110.8,115
3/6/2012,149.285714285714,414,149.571428571429,1014.42857142857,47.1428571428571,106
3/7/2012,350,1371.25,208,1247.5,195,97
3/8/2012,59.5,416,64.5,466,117,110
3/9/2012,222.25,501.8,184.8,594.6,150.8,104
3/10/2012,216.571428571429,513.75,192.5,516,85.5,116
3/11/2012,147.666666666667,271.666666666667,144,425.666666666667,29,116
3/12/2012,178.333333333333,395,182,468,60,96
3/13/2012,232.333333333333,652.5,248,877.5,113.75,85
3/14/2012,208.2,461.6,208.6,728.4,49,88
3/15/2012,268.333333333333,474.333333333333,268.166666666667,553,74.8333333333333,85
3/16/2012,179.333333333333,490.666666666667,177.666666666667,677.666666666667,64,88
3/17/2012,333,285.5,336,375,80,62
3/18/2012,343.5,592.666666666667,334,679.333333333333,169.333333333333,74
3/19/2012,218.875,319.25,264.125,365.125,53,86
3/20/2012,179,390.571428571429,179,472.857142857143,34.5714285714286,77
3/21/2012,169.833333333333,508.857142857143,191.857142857143,543,104,70
3/22/2012,168.571428571429,328.714285714286,170.142857142857,579,25.5714285714286,71
3/23/2012,231.666666666667,387.333333333333,231.666666666667,669.666666666667,83,94
3/24/2012,104.166666666667,526.142857142857,139.857142857143,523.142857142857,107,89
3/25/2012,68.1666666666667,588.166666666667,66.5,476.166666666667,108.5,88
3/26/2012,140.5,559.555555555556,94.8888888888889,331.555555555556,83.5555555555556,84
3/27/2012,135,582.090909090909,140,642.454545454545,49.4545454545455,88
3/28/2012,201.5,655.2,183.2,613.8,154,106
3/29/2012,132.666666666667,435,132,987.666666666667,56.6666666666667,94
3/30/2012,104,459,106,1122,59,89
3/31/2012,136.333333333333,528.666666666667,136.333333333333,561.333333333333,47,65
4/1/2012,184.428571428571,278.714285714286,187.428571428571,581.857142857143,25.5714285714286,79
4/2/2012,19.3333333333333,384,17,150.666666666667,69.3333333333333,72
4/3/2012,228.333333333333,277,230.666666666667,474,34.3333333333333,64
4/4/2012,339,127,337,245,15,53
4/5/2012,214.166666666667,465.857142857143,232.714285714286,572.857142857143,93,53
4/6/2012,263.5,417,258.5,230,47,30
4/7/2012,243.666666666667,477,235.8,437.6,177.6,25
4/8/2012,266,624,233,584,161,14
4/9/2012,200.666666666667,467.714285714286,216.571428571429,819.285714285714,89,16
4/10/2012,178.8,213.8,176.2,327.6,29.2,30
4/11/2012,152.666666666667,415.333333333333,155.333333333333,378.666666666667,85.6666666666667,58
4/12/2012,154,364.571428571429,151.428571428571,587.428571428571,74.1428571428571,54
4/13/2012,207.75,276,209.75,319.5,22.5,51
4/14/2012,186,333.375,188.25,554.5,43.625,90
4/15/2012,78.6666666666667,793,84,841,138.333333333333,61
4/16/2012,125.857142857143,633.285714285714,125,606.571428571429,105,79
